fips,year,Arsenic,DEHP,Halo-Acetic Acid,Nitrates,Trihalomethane,Uranium,total_med,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin
34009,2016,,,5.748801794374,167.35915041730914,25.429677861535087,0.5,35529.0,42984.0,482.0,3944.0,1351.0,1087.0,4652.0,2044.0,535.0,3023.0,3238.0,10612.0,6171.0,1827.0,4018.0
34011,1999,1.252307253874652,,,3534.673340632984,0.7079920739762219,,,,,,,,,,,,,,,,
34011,2000,1.183046023307019,,,3598.931090160946,0.6443242606339107,,,,,,,,,,,,,,,,
34011,2001,1.0760359903687746,0.07002583311805735,,3863.1029632408104,0.9983487450462352,,,,,,,,,,,,,,,,
34011,2002,1.4826676607377427,,,3944.634533212482,1.7739762219286659,,,,,,,,,,,,,,,,
34011,2003,1.0,,,3658.6711561680336,1.1843989431968296,,,,,,,,,,,,,,,,
34011,2004,1.0,,,3814.044298263874,2.2568289037841693,10.32,,,,,,,,,,,,,,,
34011,2005,1.0743015616830716,,1.396823395941006,3890.172467629793,3.213531637969852,20.81294048483591,,,,,,,,,,,,,,,
34011,2006,1.0,,1.1215712845077523,3518.269703151672,2.354397827913892,7.435253757442024,,,,,,,,,,,,,,,
34011,2007,1.0,,0.6747700398475212,3405.059848453308,2.2905277152353385,5.625954595098985,,,,,,,,,,,,,,,
34011,2008,1.1817973143578562,,0.7550165744655415,3592.719513718306,2.5754738970151028,4.805008337398051,,,,,,,,,,,,,,,
34011,2009,0.9635219165230292,,0.948372261667677,3411.2638523251094,3.1873300918885343,8.742724116414138,,,,,,,,,,,,,,,
34011,2010,1.09152590489709,0.07057505961904187,1.0223418974412972,3491.5761214530244,3.358191603298704,11.507467254592491,31277.0,62728.0,2153.0,4148.0,7867.0,1445.0,6789.0,2956.0,704.0,2203.0,5305.0,18850.0,3954.0,2324.0,4030.0
34011,2011,0.8847282796815507,,2.5064288043764136,4274.728884634194,7.292719899005839,7.613976427923844,31949.0,64122.0,1966.0,3196.0,8250.0,2326.0,8167.0,2423.0,549.0,2906.0,4085.0,19440.0,4375.0,2567.0,3872.0
34011,2012,0.32105366106568,,2.854542317605597,4014.113087000406,6.086122245016044,,32247.0,60989.0,2251.0,3165.0,5545.0,2207.0,8757.0,3469.0,345.0,3024.0,4321.0,15644.0,5131.0,1984.0,5146.0
34011,2013,,,2.714099185757516,3525.704168394857,5.857672285598412,0.5,32470.0,58343.0,573.0,3841.0,6468.0,1186.0,8096.0,2928.0,565.0,2035.0,5745.0,15654.0,3739.0,2691.0,4822.0
34011,2014,0.8026023778071334,,3.687729873206222,3990.2508295313146,7.777739151232804,,31869.0,65588.0,1750.0,3915.0,8304.0,2187.0,6140.0,3885.0,668.0,2195.0,5363.0,17101.0,5936.0,2931.0,5213.0
34011,2015,1.2712589195891724,,1.5137315212207916,4099.920588965175,6.975387510278088,0.5,31536.0,66220.0,3141.0,4600.0,8844.0,1513.0,8058.0,3852.0,480.0,2713.0,4803.0,17267.0,4512.0,2071.0,4366.0
